Loanref,first_default_month,speed_label
F22Q20416120,19,0
F22Q40204774,14,0
F23Q30051024,10,1
F22Q10513724,18,0
F23Q20148708,15,0
F23Q30154188,14,0
F23Q10163614,11,1
F22Q40081646,18,0
F22Q40078857,11,1
F22Q10572924,16,0
F22Q10322953,9,1
F22Q10183107,4,1
F22Q30172662,3,1
F23Q30018423,12,1
F23Q20123493,18,0
F23Q20156085,5,1
F22Q10287539,24,0
F22Q20075166,23,0
F23Q30066104,9,1
F23Q30232607,15,0
F23Q20104441,14,0
F22Q10174430,17,0
F22Q30190778,24,0
F22Q20091429,14,0
F23Q10184081,19,0
F22Q20010485,17,0
F22Q40115767,19,0
F22Q30070875,24,0
F22Q40164420,8,1
F22Q20232277,9,1
F23Q20137342,19,0
F23Q20235331,12,1
F22Q10414794,7,1
F23Q10087511,3,1
F23Q20035569,16,0
F22Q30002965,15,0
F23Q20186811,20,0
F23Q20196775,12,1
F22Q30239736,7,1
F22Q20362253,23,0
F23Q20265795,20,0
F23Q30221933,15,0
F23Q20183287,21,0
F22Q20227285,9,1
F23Q20168550,5,1
F23Q20009161,19,0
F22Q10475752,5,1
F22Q40210106,14,0
F23Q20145782,7,1
F22Q20140815,14,0
F22Q40010184,24,0
F22Q20314337,3,1
F22Q20259067,6,1
F22Q30030261,20,0
F22Q20416673,9,1
F23Q20021550,17,0
F22Q10578123,7,1
F22Q20356945,10,1
F22Q20307659,21,0
F22Q10159879,16,0
F23Q20162217,14,0
F23Q10089228,3,1
F22Q40070150,4,1
F22Q20232213,9,1
F23Q30146484,19,0
F23Q20079288,15,0
F22Q10177794,16,0
F22Q20429033,5,1
F23Q20150730,21,0
F22Q20085048,18,0
F22Q20133976,19,0
F22Q20143439,12,1
F23Q10036471,20,0
F22Q10083308,18,0
F22Q20286633,4,1
F22Q10445994,23,0
F22Q10145306,12,1
F23Q20102133,6,1
F22Q30063050,6,1
F23Q10074164,22,0
F23Q10174300,19,0
F22Q40009104,14,0
F22Q30109153,14,0
F22Q20420384,23,0
F22Q40161982,24,0
F23Q10141350,14,0
F22Q20324935,9,1
F22Q20391169,13,0
F22Q30248839,21,0
F22Q30040058,4,1
F22Q10479467,20,0
F22Q30147551,23,0
F22Q10138416,10,1
F23Q20105785,22,0
F22Q10337611,15,0
F23Q10031183,17,0
F23Q20260184,24,0
F23Q20049356,3,1
F22Q20114875,5,1
F22Q20111921,23,0
F22Q10336539,18,0
F22Q10213955,6,1
F22Q20262701,23,0
F23Q30257219,23,0
F22Q30334359,14,0
F22Q20344854,15,0
F23Q20230783,14,0
F22Q10224566,22,0
F22Q10428168,17,0
F22Q30282050,8,1
F22Q10526686,15,0
F23Q10013509,14,0
F23Q10047211,15,0
F23Q20142961,14,0
F22Q20362279,23,0
F22Q30261924,6,1
F23Q10104926,19,0
F23Q30137545,17,0
F22Q20168313,3,1
F23Q30045258,7,1
F22Q10074810,23,0
F22Q20230667,21,0
F22Q30068449,6,1
F23Q30124694,20,0
F22Q40123539,24,0
F22Q40092399,6,1
F22Q20164142,22,0
F22Q10433590,4,1
F22Q40214481,22,0
F22Q10563522,18,0
F23Q30062281,5,1
F22Q10376332,18,0
F23Q10153780,13,0
F22Q30023648,19,0
F22Q20046679,6,1
F22Q30323088,23,0
F23Q30019814,22,0
F23Q20119655,4,1
F22Q40038696,10,1
F22Q30292593,5,1
F23Q20029358,17,0
F22Q20256238,12,1
F22Q20010881,3,1
F22Q20383704,17,0
F22Q30245863,10,1
F22Q40185730,6,1
F23Q20235567,11,1
F22Q20316411,15,0
F23Q20134019,5,1
F22Q30276959,3,1
F23Q10059501,15,0
F23Q20139238,19,0
F22Q10100007,22,0
F22Q30003312,14,0
F23Q30003236,20,0
F22Q30023575,6,1
F22Q30107621,10,1
F22Q40121143,7,1
F23Q30106054,24,0
F22Q30049031,14,0
F23Q10075417,9,1
F22Q20111253,4,1
F22Q10009049,10,1
F22Q10520360,15,0
F22Q20108376,21,0
F22Q20169849,4,1
F23Q30146557,11,1
F23Q20241330,3,1
F22Q40216583,23,0
F22Q20324324,8,1
F22Q30101444,23,0
F22Q10111152,20,0
F22Q10512487,18,0
F22Q30255590,14,0
F22Q10529718,19,0
F22Q10063351,13,0
F22Q20396961,17,0
F22Q10355616,12,1
F22Q10509673,17,0
F22Q30282736,6,1
F22Q20152414,17,0
F22Q40061271,4,1
F23Q20215580,4,1
F22Q30057540,12,1
F22Q30029802,8,1
F22Q20101618,14,0
F22Q20265900,14,0
F22Q20357706,6,1
F23Q30022875,10,1
F22Q10457830,20,0
F22Q40007709,4,1
F22Q20322586,15,0
F22Q30159516,10,1
F23Q20020300,20,0
F22Q40154760,23,0
F22Q30204157,17,0
F22Q10283151,8,1
F22Q20095912,10,1
F22Q10275110,19,0
F22Q20203777,5,1
F22Q10124558,8,1
F22Q10222790,12,1
F22Q10553922,23,0
F22Q10439950,19,0
F22Q20127179,9,1
F23Q20130651,17,0
F22Q30257294,3,1
F22Q10183537,16,0
F22Q20061453,20,0
F22Q30208036,7,1
F22Q10368014,11,1
F23Q20056290,18,0
F23Q10159270,16,0
F23Q10093030,23,0
F23Q30038601,19,0
F23Q20094774,8,1
F23Q30191471,22,0
F23Q10167235,24,0
F22Q20383595,18,0
F22Q30112009,24,0
F22Q10031319,16,0
F23Q10076160,17,0
F23Q10172583,21,0
F22Q40149665,12,1
F23Q30087161,19,0
F22Q40050649,23,0
F22Q10361562,8,1
F23Q20255304,13,0
F22Q10388507,9,1
F22Q10480615,8,1
F23Q20094407,20,0
F23Q30200890,9,1
F23Q10112312,20,0
F23Q20114694,17,0
F22Q30154047,16,0
F22Q20067690,11,1
F22Q40107233,16,0
F23Q20131909,8,1
F22Q40218316,5,1
F22Q10426358,15,0
F22Q10522091,15,0
F22Q40017338,8,1
F23Q30024531,14,0
F22Q10487896,9,1
F22Q30103939,11,1
F22Q20086590,12,1
F23Q10182819,21,0
F23Q30140838,23,0
F22Q20170681,23,0
F22Q30319267,13,0
F22Q10295382,24,0
F22Q20212473,18,0
F22Q20179519,22,0
F22Q10407153,5,1
F23Q20117390,22,0
F22Q10568316,10,1
F22Q20279294,3,1
F22Q30258321,16,0
F22Q40027646,9,1
F22Q20004123,7,1
F22Q20088333,15,0
F22Q40011026,17,0
F23Q20111166,17,0
F22Q10299283,3,1
F22Q30038051,24,0
F22Q10455133,22,0
F23Q30178994,24,0
F22Q20284055,3,1
F22Q20071415,24,0
F22Q30336623,19,0
F23Q10004764,18,0
F22Q10047303,23,0
F22Q10533858,3,1
F22Q10080322,3,1
F23Q30035295,6,1
F22Q40219894,9,1
F22Q10080968,9,1
F22Q10224033,13,0
F22Q10259990,19,0
F23Q30039170,14,0
F23Q10035368,16,0
F22Q20415345,15,0
F23Q30104010,19,0
F22Q10374077,20,0
F22Q10136602,18,0
F22Q40091959,23,0
F22Q40043812,15,0
F22Q10059167,23,0
F23Q10025934,20,0
F22Q10458542,9,1
F23Q10023815,22,0
F23Q30207818,18,0
F22Q30223914,24,0
F23Q10090704,9,1
F22Q20182452,19,0
F23Q10035798,10,1
F22Q40127816,19,0
F22Q10010695,4,1
F22Q40053618,23,0
F23Q10080143,17,0
F23Q30088976,10,1
F22Q10256310,23,0
F22Q20344618,7,1
F23Q20192422,18,0
F23Q20094526,24,0
F22Q30297110,24,0
F23Q30184851,12,1
F22Q30234625,5,1
F22Q20170186,5,1
F22Q10433166,14,0
F22Q30302249,15,0
F23Q30159386,17,0
F22Q40050018,5,1
F23Q20146151,17,0
F22Q20040461,23,0
F23Q20067987,16,0
F23Q30000515,24,0
F23Q20149725,4,1
F23Q20214591,20,0
F22Q10551704,7,1
F23Q20157041,14,0
F23Q20269740,21,0
F22Q20053661,3,1
F22Q40102079,22,0
F22Q40135966,24,0
F22Q20250731,23,0
F23Q30017879,15,0
F22Q10087151,23,0
F22Q10451477,19,0
F23Q30209679,21,0
F22Q30229148,21,0
F22Q20050494,6,1
F23Q30070006,20,0
F22Q30164420,4,1
F22Q30073102,17,0
F23Q30128088,15,0
F22Q20089753,8,1
F22Q40028279,17,0
F23Q30034892,16,0
F22Q30081181,7,1
F22Q20148380,9,1
F23Q30188958,4,1
F23Q10164575,14,0
F22Q30148029,5,1
F22Q20010979,19,0
F22Q20104584,4,1
F22Q10207787,19,0
F23Q20073230,8,1
F22Q10100717,10,1
F22Q20218429,11,1
F23Q30030590,14,0
F22Q10507887,15,0
F23Q10117865,7,1
F23Q30259052,11,1
F22Q10533033,19,0
F22Q10567202,23,0
F22Q40015932,13,0
F23Q10077866,7,1
F22Q20122980,18,0
F22Q40010830,4,1
F23Q30167061,12,1
F23Q20230793,12,1
F23Q20040439,15,0
F22Q20197967,17,0
F22Q10425462,3,1
F22Q10561204,7,1
F23Q30236581,13,0
F23Q20200328,20,0
F22Q10272842,14,0
F23Q30070357,19,0
F22Q30334056,11,1
F22Q20144076,6,1
F22Q20138405,13,0
F22Q20098553,11,1
F22Q30265573,14,0
F22Q40009710,15,0
F23Q10072468,6,1
F22Q30053420,24,0
F23Q20105019,10,1
F22Q20000751,9,1
F22Q30314175,11,1
F22Q20181257,13,0
F22Q10459593,12,1
F22Q30321548,4,1
F22Q30008245,15,0
F22Q20022655,15,0
F22Q30028930,5,1
F22Q30164037,9,1
F22Q20084183,16,0
F22Q10038420,22,0
F23Q20183740,20,0
F22Q20211346,16,0
F22Q30134425,23,0
F22Q10059583,8,1
F23Q20231305,17,0
F23Q20068349,24,0
F22Q10436238,16,0
F22Q20026406,15,0
F22Q30163919,19,0
F22Q30140841,22,0
F22Q40047244,14,0
F23Q30113108,16,0
F22Q40110827,7,1
F22Q40174569,17,0
F23Q10001582,11,1
F23Q10036003,7,1
F22Q20338273,15,0
F23Q10173950,9,1
F23Q30042580,15,0
F22Q20130405,17,0
F22Q10117104,19,0
F23Q30138049,16,0
F22Q20389978,8,1
F23Q30110263,3,1
F23Q20041074,18,0
F22Q10387753,9,1
F22Q10568322,6,1
F22Q20203198,9,1
F22Q40164428,21,0
F22Q10025054,8,1
F22Q10083712,10,1
F22Q30230599,24,0
F23Q20176272,8,1
F22Q20300991,14,0
F22Q10504788,9,1
F22Q30154869,15,0
F23Q30056735,23,0
F22Q10183028,23,0
F22Q40160687,13,0
F23Q10176048,4,1
F22Q30049166,13,0
F22Q20354887,3,1
F22Q30250267,21,0
F22Q20218452,24,0
F22Q10371316,15,0
F23Q20215643,21,0
F22Q20027436,16,0
F23Q20193850,12,1
F22Q30055664,10,1
F22Q10099881,11,1
F22Q30227300,11,1
F22Q10105489,15,0
F22Q10160662,11,1
F22Q30167679,19,0
F23Q10158368,24,0
F22Q10313650,12,1
F22Q10330385,9,1
F23Q20060849,4,1
F22Q10046288,5,1
F23Q20008273,8,1
F22Q20221039,13,0
F22Q20387625,24,0
F23Q30041400,16,0
F22Q30213579,12,1
F23Q30145005,7,1
F22Q40054502,13,0
F22Q30205515,3,1
F22Q10493265,6,1
F23Q30191793,10,1
F22Q10517742,15,0
F23Q10073292,18,0
F22Q40103488,19,0
F22Q20004631,24,0
F22Q20285449,13,0
F23Q30032035,8,1
F22Q30254595,17,0
F22Q10382161,19,0
F22Q20178564,11,1
F23Q20266273,18,0
F22Q30121416,5,1
F23Q20237565,18,0
F22Q30071090,21,0
F22Q40121164,5,1
F23Q10087739,16,0
F23Q10027799,14,0
F22Q10471226,5,1
F23Q10145149,7,1
F23Q20273896,5,1
F22Q10298544,6,1
F22Q20144448,21,0
F22Q10060737,24,0
F22Q10303472,12,1
F23Q20015039,14,0
F22Q10097224,21,0
F22Q10191978,13,0
F22Q40216173,14,0
F23Q20058507,23,0
F22Q10316371,17,0
F22Q20212845,13,0
F23Q30102541,23,0
F22Q40028131,23,0
F23Q30130720,8,1
F23Q20155733,17,0
F22Q10393859,3,1
F23Q10042431,21,0
F23Q20226375,19,0
F22Q30239094,8,1
F23Q20224011,21,0
F22Q20279878,22,0
F22Q10310451,9,1
F23Q30077594,12,1
F22Q30140158,5,1
F22Q20213460,5,1
F22Q40190075,15,0
F23Q10177740,21,0
F22Q10501588,13,0
F22Q30040843,7,1
F23Q20033071,17,0
F22Q20231092,8,1
F22Q30194674,10,1
F22Q20167866,5,1
F23Q20234555,15,0
F22Q30124289,23,0
F22Q10156309,23,0
F22Q30281877,13,0
F22Q40161338,8,1
F22Q40154485,9,1
F22Q10247590,21,0
F22Q10384016,17,0
F23Q30134122,18,0
F23Q30056007,21,0
F22Q20268546,13,0
F22Q10028427,19,0
F23Q30225012,14,0
F22Q40153461,18,0
F22Q20116223,15,0
F23Q10089189,11,1
F23Q30189604,21,0
F23Q20267223,24,0
F23Q10038872,21,0
F22Q10191543,22,0
F22Q10537312,18,0
F22Q10470246,19,0
F23Q10171550,4,1
F22Q20259632,18,0
F22Q40190718,19,0
F23Q20122847,4,1
F23Q20229835,14,0
F22Q40093005,8,1
F22Q10188791,24,0
F22Q10266528,11,1
F22Q10158124,23,0
F22Q10107112,3,1
F22Q20166675,14,0
F23Q20160228,13,0
F22Q20062928,24,0
F23Q10152944,23,0
F22Q30070458,4,1
F22Q30178570,16,0
F22Q30288713,13,0
F22Q20299806,8,1
F22Q10540922,16,0
F23Q30227178,15,0
F22Q10495119,9,1
F22Q10061579,6,1
F22Q10386911,3,1
F23Q30145474,15,0
F22Q30203745,24,0
F22Q20037135,19,0
F23Q20077342,13,0
F22Q30277960,13,0
F22Q20079123,14,0
F23Q10087786,20,0
F22Q40160551,22,0
F22Q10517301,14,0
F22Q10236348,23,0
F22Q40069683,18,0
F22Q10195635,21,0
F22Q10319977,20,0
F22Q40023805,14,0
F23Q10162141,23,0
F22Q10276043,14,0
F23Q10086586,22,0
F23Q20102293,15,0
F22Q40132337,24,0
F22Q40161302,24,0
F23Q30033048,13,0
F22Q40125291,3,1
F22Q10582367,22,0
F22Q30238859,15,0
F22Q10216028,9,1
F22Q10073041,24,0
F22Q40167378,11,1
F23Q30262488,23,0
F23Q20204909,22,0
F22Q30216645,6,1
F22Q10359822,6,1
F23Q10185697,17,0
F22Q10509040,15,0
F23Q10035379,8,1
F23Q20200238,16,0
F22Q10363574,24,0
F22Q10481623,16,0
F22Q40124624,12,1
F23Q10037493,21,0
F22Q20317344,11,1
F23Q20198487,12,1
F22Q20067824,3,1
F23Q30170728,20,0
F23Q10162823,10,1
F22Q20027482,9,1
F22Q20390536,24,0
F22Q40138582,8,1
F23Q20040050,19,0
F22Q30051787,23,0
F22Q40073704,24,0
F22Q40134825,13,0
F22Q10042336,5,1
F22Q20375726,7,1
F23Q20089549,15,0
F22Q10235214,20,0
F22Q10458277,7,1
F22Q20274981,24,0
F22Q40077455,10,1
F22Q20152193,5,1
F22Q10033978,8,1
F23Q10083395,16,0
F22Q30220102,21,0
F22Q10561895,22,0
F22Q30205078,7,1
F22Q10480735,18,0
F22Q20425097,19,0
F23Q30234363,14,0
F22Q10210549,11,1
F22Q30129005,7,1
F22Q10456796,17,0
F22Q20140330,10,1
F22Q10088584,16,0
F22Q10174183,3,1
F22Q20030825,15,0
F22Q40019438,23,0
F22Q20203443,20,0
F22Q10012582,7,1
F23Q20078353,22,0
F22Q20270129,15,0
F22Q20264208,12,1
F22Q30210010,3,1
F22Q10453367,8,1
F22Q30163254,10,1
F22Q20341898,15,0
F22Q30235854,15,0
F22Q10081852,21,0
F22Q10410805,22,0
F23Q10163404,20,0
F23Q20147634,23,0
F22Q10493576,15,0
F22Q10005723,11,1
F22Q40027540,4,1
F22Q40040712,11,1
F22Q30326453,8,1
F22Q40038811,21,0
F22Q10464161,20,0
F23Q20204073,3,1
F22Q20041033,8,1
F22Q20400094,22,0
F22Q20103057,8,1
F22Q40127193,19,0
F22Q30316990,13,0
F22Q10480795,19,0
F23Q20072563,20,0
F23Q30104083,20,0
F22Q30166166,18,0
F22Q40201457,11,1
F22Q40191763,23,0
F22Q10052572,16,0
F22Q10228126,7,1
F22Q30336717,7,1
F22Q20333907,10,1
F22Q40194654,13,0
F23Q20210757,18,0
F22Q10497471,14,0
F22Q30017598,4,1
F22Q40153151,17,0
F22Q20326543,10,1
F23Q30094154,15,0
F22Q10169831,10,1
F23Q20276096,13,0
F23Q30038930,10,1
F22Q10467969,15,0
F22Q10243312,5,1
F23Q10060570,17,0
F22Q30255810,18,0
F23Q30017477,16,0
F22Q20230066,23,0
F22Q40012562,23,0
F23Q30071450,11,1
F22Q20021533,7,1
F23Q20072132,8,1
F23Q20081376,18,0
F22Q30012364,15,0
F22Q10062395,24,0
F22Q40137605,20,0
F23Q20143584,20,0
F22Q30200785,10,1
F22Q10340522,14,0
F22Q10129620,11,1
F23Q20199782,4,1
F22Q30102705,7,1
F22Q30322170,3,1
F22Q20333803,3,1
F23Q10051956,24,0
F22Q10217146,24,0
F22Q40200348,12,1
F22Q20266926,6,1
F22Q10188549,13,0
F22Q30018542,11,1
F23Q30100715,18,0
F22Q20110529,9,1
F22Q40088942,13,0
F22Q20124327,13,0
F23Q20228183,12,1
F23Q10049728,9,1
F23Q20145194,9,1
F22Q20079909,24,0
F23Q20142523,6,1
F23Q10005345,16,0
F22Q20261305,8,1
F22Q30095141,16,0
F23Q30144978,9,1
F22Q40101075,12,1
F23Q10169293,17,0
F23Q30090479,18,0
F22Q20246066,15,0
F22Q10419236,12,1
F23Q30144162,21,0
F22Q10481495,13,0
F23Q20003850,15,0
F22Q30103528,11,1
F23Q30244603,22,0
F22Q10452013,11,1
F22Q10552844,12,1
F22Q20432709,15,0
F22Q40211379,19,0
F22Q40065274,15,0
F23Q30236556,14,0
F22Q20290208,22,0
F23Q30039803,24,0
F22Q10287826,9,1
F22Q10059811,11,1
F22Q30194911,5,1
F22Q40101386,21,0
F23Q10036561,14,0
F22Q20206193,10,1
F22Q20299753,16,0
F22Q20257354,13,0
F22Q30238894,9,1
F22Q20048255,24,0
F22Q20253788,12,1
F22Q40180891,7,1
F23Q10101149,17,0
F23Q30116765,19,0
F22Q10008404,6,1
F22Q10137890,10,1
F22Q20353708,9,1
F23Q10065675,18,0
F22Q20433620,17,0
F22Q20109436,17,0
F23Q20225482,16,0
F22Q10382987,20,0
F22Q30074452,24,0
F22Q10353486,5,1
F22Q10333852,18,0
F22Q20274931,15,0
F22Q30046825,14,0
F22Q20364936,12,1
F23Q10174375,11,1
F22Q20101588,9,1
F22Q30229088,10,1
F22Q10088162,7,1
F22Q10288508,13,0
F22Q20128352,20,0
F23Q30017609,14,0
F22Q40201842,13,0
F22Q30053231,11,1
F23Q20182405,5,1
F22Q20145448,14,0
F23Q10066686,4,1
F22Q10005826,22,0
F22Q40200305,14,0
F23Q30077361,20,0
F23Q20142520,6,1
F22Q20252419,12,1
F22Q20179273,13,0
F22Q40110029,7,1
F22Q40134763,23,0
F22Q30106062,5,1
F22Q40192649,19,0
F22Q40110019,24,0
F22Q20176676,13,0
F23Q20161948,15,0
F22Q20251823,10,1
F22Q20082099,17,0
F22Q20393472,23,0
F23Q20216257,17,0
F23Q30072409,17,0
F23Q10065219,20,0
F23Q30044088,16,0
F22Q20094666,4,1
F23Q10005208,4,1
F23Q30155623,23,0
F22Q20136181,6,1
F22Q30147476,23,0
F22Q40038802,3,1
F22Q40160094,8,1
F22Q20243285,17,0
F22Q40165242,15,0
F22Q10188405,22,0
F22Q40170274,16,0
F22Q20323207,7,1
F22Q40164927,23,0
F23Q30220153,16,0
F22Q30034087,13,0
F22Q30082922,16,0
F23Q20167758,22,0
F22Q10055234,20,0
F23Q20052168,7,1
F23Q20029472,4,1
F22Q20007290,13,0
F23Q30115340,15,0
F23Q10048822,24,0
F22Q30005088,10,1
F22Q40204684,23,0
F22Q30075781,17,0
F22Q10184562,21,0
F22Q30235857,18,0
F22Q30303867,20,0
F22Q20205929,15,0
F22Q10477255,9,1
F22Q40188307,21,0
F22Q10176596,10,1
F22Q30041823,9,1
F23Q30064219,21,0
F22Q10096011,16,0
F23Q20259019,13,0
F22Q30035832,8,1
F22Q20132034,22,0
F22Q30279788,15,0
F22Q40125974,13,0
F22Q40015309,6,1
F23Q30073525,19,0
F23Q30014281,13,0
F22Q20026924,22,0
F22Q30070394,13,0
F23Q10075720,14,0
F23Q30058400,20,0
F22Q30161142,11,1
F22Q20090268,23,0
F22Q10074816,4,1
F22Q30186908,21,0
F22Q10576604,9,1
F22Q10414667,14,0
F23Q30240017,4,1
F23Q20211751,16,0
F22Q10093572,10,1
F22Q30229054,19,0
F22Q10187291,23,0
F23Q20267963,23,0
F22Q10101875,20,0
F23Q20175746,22,0
F23Q20214239,19,0
F23Q20256084,11,1
F23Q10045361,15,0
F22Q30034135,14,0
F22Q20369017,12,1
F22Q30145709,5,1
F22Q10546137,22,0
F22Q40001490,18,0
F22Q20080998,21,0
F22Q40135416,12,1
F22Q40194891,22,0
F22Q30059075,8,1
F22Q20142887,17,0
F23Q10176732,17,0
F22Q30319987,24,0
F22Q40162218,9,1
F23Q30022669,17,0
F22Q10514924,24,0
F22Q10054606,13,0
F22Q20010185,18,0
F22Q40167541,16,0
F22Q20251180,4,1
F22Q10069162,8,1
F22Q40128762,22,0
F23Q30147123,16,0
F22Q30127493,16,0
F23Q30161904,20,0
F23Q30189177,15,0
F22Q20114766,7,1
F22Q10031884,20,0
F23Q10176129,11,1
F22Q30306764,21,0
F22Q20370081,11,1
F23Q30120142,24,0
F23Q20263028,11,1
F22Q20231034,7,1
F23Q10082981,11,1
F22Q10035926,11,1
F22Q10575367,21,0
F22Q40055520,9,1
F22Q40213420,24,0
F22Q10504622,4,1
F22Q40078027,23,0
F22Q20224924,14,0
F22Q30006622,22,0
F22Q10069161,21,0
F22Q30258205,11,1
F22Q10349034,7,1
F22Q30326261,24,0
F23Q20145916,10,1
F22Q20399108,10,1
F22Q10064572,6,1
F22Q10181624,12,1
F22Q20410274,23,0
F23Q10047248,11,1
F23Q30026057,17,0
F22Q20108228,4,1
F22Q30124916,9,1
F23Q30137863,24,0
F22Q20160937,17,0
F22Q20408003,17,0
F23Q30132984,20,0
F22Q10159411,13,0
F23Q10054329,19,0
F22Q10321281,11,1
F22Q10516915,13,0
F22Q20368999,10,1
F23Q30160847,3,1
F22Q30255497,15,0
F22Q30102646,24,0
F22Q30144588,6,1
F23Q30007912,11,1
F22Q30204278,5,1
F22Q20417528,18,0
F22Q20332219,11,1
F22Q30292605,7,1
F22Q40205293,15,0
F22Q20095966,21,0
F23Q30199865,22,0
F23Q30160438,4,1
F22Q40083192,16,0
F22Q30301042,16,0
F22Q20298818,23,0
F22Q20346749,23,0
F22Q30198126,5,1
F23Q20190006,13,0
F22Q40152855,21,0
F23Q30219554,15,0
F23Q10020742,7,1
F23Q30142609,22,0
F22Q30104231,8,1
F23Q30196533,4,1
F22Q40123603,12,1
F22Q10499432,16,0
F23Q30168422,12,1
F22Q30323481,4,1
F22Q20194573,18,0
F22Q10400092,5,1
F23Q10150898,13,0
F23Q10008300,6,1
F22Q40001704,18,0
F22Q30316190,11,1
F22Q30292551,17,0
F22Q20096715,20,0
F22Q40053774,13,0
F22Q20176762,18,0
F22Q20079087,8,1
F23Q30144668,9,1
F23Q20098740,15,0
F23Q20141398,13,0
F22Q20157714,24,0
F22Q10404089,9,1
F23Q20160120,10,1
F22Q40012377,16,0
F22Q20244341,15,0
F22Q40218005,12,1
F22Q10368580,14,0
F22Q20197984,18,0
F23Q10128466,23,0
F23Q30167583,17,0
F22Q40167812,13,0
F22Q10204141,7,1
F22Q20146777,17,0
F22Q20333245,24,0
F23Q30097207,15,0
F22Q20157362,16,0
F23Q30161761,8,1
F22Q40069632,15,0
F22Q10054197,12,1
F22Q10028356,11,1
F22Q30077506,21,0
F23Q10169268,11,1
F22Q30169317,5,1
F22Q20416128,22,0
F23Q10166021,13,0
F23Q30150285,21,0
F23Q20252601,15,0
F22Q40105513,19,0
F23Q10156129,20,0
F22Q20365822,6,1
F22Q30239531,15,0
F23Q10054628,12,1
F22Q10327210,18,0
F22Q30291388,3,1
F22Q40129473,9,1
F22Q20263833,17,0
F23Q20147092,24,0
F23Q10056593,20,0
F22Q20017904,5,1
F23Q10161525,15,0
F22Q30167352,21,0
F23Q30109934,14,0
F22Q10509864,16,0
F22Q20369317,23,0
F22Q10216159,24,0
F23Q30194886,6,1
F22Q20227784,22,0
F22Q20302920,12,1
F22Q10360440,23,0
F22Q20016086,14,0
F23Q20036511,11,1
F23Q30003241,6,1
F22Q10338345,19,0
F23Q10037185,6,1
F22Q30287082,6,1
F22Q20296105,12,1
F22Q30100414,9,1
F23Q20235871,6,1
F23Q10087387,23,0
F22Q20174522,24,0
F23Q20068203,23,0
F23Q20226371,12,1
F22Q30035021,21,0
F22Q30229052,11,1
F22Q20298365,24,0
F23Q30222638,16,0
F22Q40032221,10,1
F22Q10211586,5,1
F22Q30069025,10,1
F22Q20011798,14,0
F22Q30065546,24,0
F23Q20140466,15,0
F22Q20391945,15,0
F22Q20175684,10,1
F22Q20121424,7,1
F23Q20154013,10,1
F23Q20166959,11,1
F22Q30333769,18,0
F23Q10163939,19,0
F22Q20433641,6,1
F23Q20210849,13,0
F22Q10038627,10,1
F22Q20423715,19,0
F22Q20052244,13,0
F23Q20186243,4,1
F23Q30161095,9,1
F23Q30014525,12,1
F22Q10474961,21,0
F22Q10487893,8,1
F22Q20058082,10,1
F22Q20077243,16,0
F22Q20149482,4,1
F22Q40089048,20,0
F22Q20167089,19,0
F22Q10540820,24,0
F22Q40216396,21,0
F23Q30040912,15,0
F22Q20104896,20,0
F22Q20012374,8,1
F22Q20147683,4,1
F22Q20059707,20,0
F22Q30067514,4,1
F22Q20365333,11,1
F22Q20407185,23,0
F23Q30195286,11,1
F22Q10392149,14,0
F22Q40145578,24,0
F23Q10084410,9,1
F22Q20433803,23,0
F22Q10281887,17,0
F23Q10117288,22,0
F22Q30082172,20,0
F22Q40150893,12,1
F23Q10071409,8,1
F23Q30055590,15,0
F23Q20116250,14,0
F22Q10418457,7,1
F23Q30071122,16,0
F22Q10009768,15,0
F23Q30027245,13,0
F22Q10466470,8,1
F23Q20094799,13,0
F23Q10120978,4,1
F22Q20154899,12,1
F22Q10143018,21,0
F23Q30081388,6,1
F22Q10367167,18,0
F23Q10161989,22,0
F22Q30090395,17,0
F22Q10481336,8,1
F22Q10564973,6,1
F22Q20350348,4,1
F22Q40193917,11,1
F22Q10438052,4,1
F23Q10093769,24,0
F22Q30008464,19,0
F23Q20141562,19,0
F22Q40006275,21,0
F22Q30210467,7,1
F22Q30017769,19,0
F23Q10149647,23,0
F22Q20124174,23,0
F22Q40179540,8,1
F23Q30081798,17,0
F22Q20354367,13,0
F22Q20347627,4,1
F23Q30255606,15,0
F23Q10026531,24,0
F22Q10283186,20,0
F22Q40142921,20,0
F22Q20264381,23,0
F23Q20143155,15,0
F22Q40190558,10,1
F22Q10505926,6,1
F22Q10142265,10,1
F22Q10370231,6,1
F22Q20160419,19,0
F22Q20325506,22,0
F22Q10146523,5,1
F23Q30219089,12,1
F22Q10029090,8,1
F23Q10111590,20,0
F22Q30291659,16,0
F22Q20033867,14,0
F23Q20030364,15,0
F23Q30217757,7,1
F22Q20280155,20,0
F22Q40086684,21,0
F22Q40207895,22,0
F22Q40055172,19,0
F23Q10018301,23,0
F22Q30075939,4,1
F23Q30233582,21,0
F22Q10272045,19,0
F22Q40082668,24,0
F23Q30032743,23,0
F22Q10414067,11,1
F22Q10170311,21,0
F22Q20333818,11,1
F23Q10092262,23,0
F22Q30284284,12,1
F22Q10036022,23,0
F22Q30061357,13,0
F22Q30083420,19,0
F22Q10227007,13,0
F22Q30095017,24,0
F22Q40027514,9,1
F23Q10176514,13,0
F23Q20018936,19,0
F22Q20382518,7,1
F22Q40006078,23,0
F23Q30163501,5,1
F22Q30076319,15,0
F22Q20291878,6,1
F22Q40092053,23,0
F23Q10136897,21,0
